Serial Number:,DEN1I104,,,,,,,,
APP Serial #,4000695,,,,,,,,
APP Ver:,  R1-6-3,,,,,,,,
COM Ver:,   R2-6-1,,,,,,,,
Instrument Name:,tulipdendro                 ,,,,,,,,
Comment:,                            ,,,,,,,,
Channel,Slope,Intercept,,,,,,,
Chan1,1,0,,,,,,,
Chan2,1,0,,,,,,,
Chan3,1,0,,,,,,,
Chan4,1,0,,,,,,,
Chan5,1,0,,,,,,,
,,,,,,,,,
Date,Time,Chan1 (mm ),Chan1 (mV),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
11/1/2021,4:00:13,194.613,36.582,4.14,-9.39,present ,12.44,44.7,
11/1/2021,4:10:13,194.613,36.604,4.14,-9.39,present ,12.47,44.1,
11/1/2021,4:20:13,194.614,36.626,4.14,-9.39,present ,12.44,44.4,
11/1/2021,4:30:13,194.615,36.662,4.15,-9.39,present ,12.44,44.1,
11/1/2021,4:40:12,194.616,36.726,4.15,-9.2,present ,12.44,44.1,
11/1/2021,4:50:14,194.618,36.776,4.14,-9.3,present ,12.44,44.4,
11/1/2021,5:00:13,194.618,36.799,4.14,-9.2,present ,12.44,44.1,
11/1/2021,5:10:13,194.619,36.831,4.16,-9.1,present ,12.44,44.1,
11/1/2021,5:20:13,194.621,36.9,4.16,-8.89,present ,12.44,44.1,
11/1/2021,5:30:13,194.622,36.94,4.15,-9,present ,12.44,44.4,
11/1/2021,5:40:13,194.622,36.948,4.13,-9,present ,12.4,44.4,
11/1/2021,5:50:13,194.623,36.969,4.14,-9.1,present ,12.4,44.4,
11/1/2021,6:00:13,194.622,36.93,4.14,-9.1,present ,12.4,44.7,
11/1/2021,6:10:13,194.622,36.934,4.14,-8.89,present ,12.4,44.1,
11/1/2021,6:20:13,194.622,36.952,4.15,-9,present ,12.4,44.1,
11/1/2021,6:30:13,194.623,36.976,4.15,-8.89,present ,12.4,44.4,
11/1/2021,6:40:13,194.624,37.03,4.15,-8.89,present ,12.4,44.7,
11/1/2021,6:50:13,194.626,37.101,4.14,-8.89,present ,12.4,44.1,
11/1/2021,7:00:13,194.627,37.142,4.14,-8.6,present ,12.4,44.4,
11/1/2021,7:10:13,194.628,37.173,4.15,-8.7,present ,12.4,44.1,
11/1/2021,7:20:13,194.628,37.19,4.15,-8.7,present ,12.4,44.4,
11/1/2021,7:30:13,194.63,37.265,4.15,-8.7,present ,12.4,44.4,
11/1/2021,7:40:13,194.632,37.331,4.15,-8.6,present ,12.37,44.4,
11/1/2021,7:50:13,194.634,37.423,4.16,-8.5,present ,12.4,44.7,
11/1/2021,8:00:13,194.637,37.525,4.14,-8.2,present ,12.4,44.7,
11/1/2021,8:10:13,194.64,37.642,4.16,-8.39,present ,12.4,44.4,
11/1/2021,8:20:13,194.642,37.746,4.15,-8.1,present ,12.4,44.7,
11/1/2021,8:30:13,194.644,37.82,4.16,-8.2,present ,12.4,44.4,
11/1/2021,8:40:13,194.647,37.928,4.15,-7.9,present ,12.4,44.4,
11/1/2021,8:50:13,194.65,38.059,4.16,-7.8,present ,12.44,44.7,
11/1/2021,9:00:13,194.654,38.202,4.15,-7.6,present ,12.47,44.1,
11/1/2021,9:10:13,194.656,38.279,4.16,-7.7,present ,12.51,44.1,
11/1/2021,9:20:13,194.656,38.305,4.15,-7.6,present ,12.54,44.1,
11/1/2021,9:30:13,194.661,38.492,4.17,-7.5,present ,12.57,43.5,
11/1/2021,9:40:13,194.664,38.617,4.15,-7.4,present ,12.61,43.8,
11/1/2021,9:50:14,194.667,38.728,4.15,-7.3,present ,12.68,43.5,
11/1/2021,10:00:13,194.67,38.831,4.13,-7.1,present ,12.75,43.2,
11/1/2021,10:10:13,194.67,38.829,4.15,-7.1,present ,12.82,43.2,
11/1/2021,10:20:13,194.676,39.077,4.15,-6.7,present ,12.89,43.2,
11/1/2021,10:30:13,194.682,39.318,4.15,-6.6,present ,12.96,42.9,
11/1/2021,10:40:13,194.683,39.347,4.15,-6.5,present ,12.96,42.6,
11/1/2021,10:50:13,194.682,39.309,4.15,-6.6,present ,12.99,42.3,
11/1/2021,11:00:13,194.688,39.539,4.15,-6.5,present ,13.06,42.3,
11/1/2021,11:10:13,194.692,39.722,4.16,-6.2,present ,13.13,42.3,
11/1/2021,11:20:13,194.694,39.796,4.16,-6.3,present ,13.13,42,
11/1/2021,11:30:13,194.698,39.942,4.15,-5.9,present ,13.23,41.7,
11/1/2021,11:40:13,194.704,40.159,4.15,-5.9,present ,13.23,42,
11/1/2021,11:50:13,194.702,40.114,4.16,-5.7,present ,13.2,41.7,
11/1/2021,12:00:13,194.708,40.322,4.16,-5.8,present ,13.27,42,
11/1/2021,12:10:12,194.708,40.333,4.15,-5.6,present ,13.17,42.3,
11/1/2021,12:20:13,194.705,40.233,4.15,-5.7,present ,13.17,42.3,
11/1/2021,12:30:12,194.704,40.175,4.15,-5.8,present ,13.2,41.7,
11/1/2021,12:40:12,194.703,40.14,4.15,-5.8,present ,13.17,42.3,
11/1/2021,12:50:13,194.703,40.141,4.15,-5.7,present ,13.2,42,
11/1/2021,13:00:13,194.703,40.12,4.16,-5.7,present ,13.23,42,
11/1/2021,13:10:13,194.705,40.206,4.18,-5.8,present ,13.27,41.7,
11/1/2021,13:20:13,194.701,40.058,4.15,-5.8,present ,13.2,42,
11/1/2021,13:30:13,194.699,39.963,4.15,-5.9,present ,13.16,41.7,
11/1/2021,13:40:13,194.699,39.966,4.15,-6,present ,13.2,41.7,
11/1/2021,13:50:13,194.701,40.048,4.15,-5.8,present ,13.23,41.7,
11/1/2021,14:00:13,194.7,40.022,4.15,-5.7,present ,13.16,42,
11/1/2021,14:10:13,194.697,39.903,4.15,-5.9,present ,13.13,42.3,
11/1/2021,14:20:13,194.696,39.861,4.15,-5.8,present ,13.09,42,
11/1/2021,14:30:13,194.694,39.795,4.15,-5.7,present ,13.06,42.9,
11/1/2021,14:40:13,194.693,39.745,4.15,-5.7,present ,13.02,42.3,
11/1/2021,14:50:12,194.692,39.689,4.15,-5.8,present ,12.99,42.3,
11/1/2021,15:00:12,194.69,39.636,4.15,-5.9,present ,12.99,42.9,
11/1/2021,15:10:12,194.69,39.622,4.16,-6.1,present ,12.96,42.6,
11/1/2021,15:20:13,194.689,39.589,4.15,-5.8,present ,12.92,42.9,
11/1/2021,15:30:13,194.689,39.598,4.15,-5.9,present ,12.89,42.9,
11/1/2021,15:40:13,194.689,39.573,4.15,-5.8,present ,12.85,42.9,
11/1/2021,15:50:13,194.689,39.569,4.16,-5.9,present ,12.82,43.2,
11/1/2021,16:00:13,194.687,39.522,4.15,-5.7,present ,12.82,43.2,
11/1/2021,16:10:13,194.686,39.479,4.15,-5.8,present ,12.79,43.5,
11/1/2021,16:20:13,194.685,39.44,4.16,-5.9,present ,12.78,43.2,
11/1/2021,16:30:13,194.684,39.383,4.15,-5.8,present ,12.75,43.2,
11/1/2021,16:40:13,194.683,39.361,4.15,-5.9,present ,12.72,43.8,
11/1/2021,16:50:13,194.683,39.359,4.15,-5.8,present ,12.71,43.2,
11/1/2021,17:00:13,194.682,39.32,4.16,-5.9,present ,12.68,43.8,
11/1/2021,17:10:12,194.682,39.316,4.15,-5.9,present ,12.64,43.5,
11/1/2021,17:20:13,194.682,39.32,4.16,-5.9,present ,12.65,44.1,
11/1/2021,17:30:12,194.683,39.346,4.15,-5.9,present ,12.65,43.8,
11/1/2021,17:40:12,194.684,39.384,4.15,-5.9,present ,12.61,44.1,
11/1/2021,17:50:13,194.685,39.426,4.15,-5.7,present ,12.61,43.8,
11/1/2021,18:00:13,194.686,39.478,4.15,-5.7,present ,12.61,43.8,
11/1/2021,18:10:13,194.687,39.504,4.15,-5.7,present ,12.57,43.8,
11/1/2021,18:20:13,194.688,39.55,4.15,-5.8,present ,12.58,44.1,
11/1/2021,18:30:13,194.688,39.56,4.15,-5.6,present ,12.58,44.4,
11/1/2021,18:40:13,194.69,39.611,4.15,-5.5,present ,12.54,43.8,
11/1/2021,18:50:13,194.69,39.625,4.15,-5.6,present ,12.54,43.8,
11/1/2021,19:00:13,194.691,39.655,4.16,-5.6,present ,12.54,44.1,
11/1/2021,19:10:13,194.691,39.647,4.16,-5.7,present ,12.54,44.4,
11/1/2021,19:20:13,194.691,39.657,4.15,-5.6,present ,12.51,44.1,
11/1/2021,19:30:13,194.692,39.689,4.15,-5.5,present ,12.51,44.1,
11/1/2021,19:40:13,194.69,39.644,4.16,-5.7,present ,12.51,44.4,
11/1/2021,19:50:12,194.689,39.578,4.15,-5.6,present ,12.51,44.1,
11/1/2021,20:00:12,194.688,39.548,4.15,-5.6,present ,12.47,44.1,
11/1/2021,20:10:12,194.691,39.648,4.16,-5.7,present ,12.47,44.4,
11/1/2021,20:20:13,194.691,39.673,4.15,-5.6,present ,12.48,44.7,
11/1/2021,20:30:13,194.692,39.695,4.15,-5.6,present ,12.47,44.4,
11/1/2021,20:40:13,194.692,39.708,4.15,-5.5,present ,12.44,44.1,
11/1/2021,20:50:13,194.69,39.61,4.16,-5.6,present ,12.44,44.7,
11/1/2021,21:00:13,194.685,39.448,4.16,-5.9,present ,12.44,44.4,
11/1/2021,21:10:13,194.683,39.332,4.16,-5.9,present ,12.44,44.1,
11/1/2021,21:20:13,194.68,39.222,4.17,-6.1,present ,12.44,44.7,
11/1/2021,21:30:13,194.676,39.066,4.17,-6.2,present ,12.41,45,
11/1/2021,21:40:13,194.674,38.99,4.13,-6.3,present ,12.44,44.4,
11/1/2021,21:50:13,194.671,38.866,4.15,-6.4,present ,12.4,44.4,
11/1/2021,22:00:13,194.668,38.772,4.15,-6.5,present ,12.4,44.4,
11/1/2021,22:10:12,194.668,38.756,4.15,-6.6,present ,12.4,44.4,
11/1/2021,22:20:12,194.668,38.746,4.15,-6.5,present ,12.4,44.4,
11/1/2021,22:30:13,194.668,38.754,4.13,-6.4,present ,12.4,44.4,
11/1/2021,22:40:12,194.669,38.812,4.15,-6.4,present ,12.4,44.4,
11/1/2021,22:50:13,194.669,38.814,4.15,-6.5,present ,12.37,45,
11/1/2021,23:00:13,194.669,38.81,4.16,-6.5,present ,12.37,44.7,
11/1/2021,23:10:13,194.669,38.796,4.15,-6.4,present ,12.37,45,
11/1/2021,23:20:13,194.668,38.766,4.15,-6.4,present ,12.37,45,
11/1/2021,23:30:13,194.668,38.761,4.15,-6.4,present ,12.37,44.7,
11/1/2021,23:40:13,194.668,38.75,4.15,-6.5,present ,12.37,45,
11/1/2021,23:50:13,194.667,38.713,4.16,-6.6,present ,12.37,45,
12/1/2021,0:00:13,194.667,38.703,4.15,-6.5,present ,12.37,44.4,
12/1/2021,0:10:13,194.666,38.671,4.15,-6.5,present ,12.37,44.4,
12/1/2021,0:20:13,194.665,38.652,4.16,-6.6,present ,12.34,45,
12/1/2021,0:30:13,194.665,38.626,4.15,-6.6,present ,12.33,44.7,
12/1/2021,0:40:13,194.665,38.625,4.15,-6.6,present ,12.37,45,
12/1/2021,0:50:12,194.665,38.658,4.15,-6.5,present ,12.34,45.3,
12/1/2021,1:00:12,194.671,38.874,4.16,-6.4,present ,12.33,44.7,
12/1/2021,1:10:12,194.675,39.022,4.16,-6.1,present ,12.34,45,
12/1/2021,1:20:13,194.676,39.067,4.17,-6,present ,12.33,44.7,
12/1/2021,1:30:13,194.677,39.104,4.15,-6,present ,12.34,45.3,
12/1/2021,1:40:13,194.674,39.009,4.13,-6,present ,12.33,44.7,
12/1/2021,1:50:13,194.67,38.85,4.15,-6.4,present ,12.37,44.7,
12/1/2021,2:00:13,194.666,38.673,4.15,-6.6,present ,12.37,44.7,
12/1/2021,2:10:13,194.663,38.57,4.15,-6.7,present ,12.33,44.7,
12/1/2021,2:20:13,194.661,38.485,4.15,-6.9,present ,12.34,45,
12/1/2021,2:30:13,194.658,38.366,4.15,-7.1,present ,12.33,44.7,
12/1/2021,2:40:13,194.657,38.319,4.15,-7,present ,12.34,45.3,
12/1/2021,2:50:13,194.657,38.307,4.15,-7.1,present ,12.33,44.7,
12/1/2021,3:00:13,194.654,38.214,4.15,-7.1,present ,12.34,45,
12/1/2021,3:10:12,194.653,38.17,4.15,-7.3,present ,12.33,44.7,
12/1/2021,3:20:13,194.651,38.099,4.15,-7.4,present ,12.33,44.7,
12/1/2021,3:30:12,194.65,38.062,4.15,-7.3,present ,12.3,45,
12/1/2021,3:40:12,194.649,38.014,4.15,-7.3,present ,12.33,44.7,
12/1/2021,3:50:13,194.646,37.904,4.16,-7.5,present ,12.33,44.7,
12/1/2021,4:00:13,194.646,37.901,4.16,-7.5,present ,12.33,44.7,
12/1/2021,4:10:13,194.645,37.85,4.15,-7.5,present ,12.34,45,
12/1/2021,4:20:13,194.645,37.861,4.15,-7.4,present ,12.33,44.7,
12/1/2021,4:30:13,194.643,37.79,4.15,-7.4,present ,12.33,44.7,
12/1/2021,4:40:13,194.645,37.854,4.16,-7.6,present ,12.33,44.4,
12/1/2021,4:50:13,194.645,37.84,4.15,-7.4,present ,12.33,44.7,
12/1/2021,5:00:13,194.643,37.78,4.15,-7.5,present ,12.3,44.7,
12/1/2021,5:10:13,194.642,37.751,4.16,-7.5,present ,12.3,44.4,
12/1/2021,5:20:13,194.642,37.719,4.16,-7.6,present ,12.3,45.3,
12/1/2021,5:30:13,194.642,37.731,4.13,-7.5,present ,12.3,44.7,
12/1/2021,5:40:13,194.641,37.682,4.15,-7.7,present ,12.3,44.7,
12/1/2021,5:50:12,194.642,37.73,4.13,-7.5,present ,12.3,45,
12/1/2021,6:00:12,194.642,37.745,4.15,-7.4,present ,12.3,45.3,
12/1/2021,6:10:12,194.643,37.772,4.15,-7.4,present ,12.3,44.4,
12/1/2021,6:20:13,194.643,37.792,4.15,-7.4,present ,12.3,45,
12/1/2021,6:30:13,194.642,37.755,4.15,-7.3,present ,12.3,45,
12/1/2021,6:40:13,194.643,37.778,4.16,-7.3,present ,12.3,44.7,
12/1/2021,6:50:13,194.641,37.679,4.16,-7.6,present ,12.3,44.7,
12/1/2021,7:00:13,194.641,37.703,4.16,-7.5,present ,12.3,45,
12/1/2021,7:10:13,194.641,37.687,4.16,-7.5,present ,12.3,45,
12/1/2021,7:20:13,194.641,37.699,4.18,-7.7,present ,12.3,45.3,
12/1/2021,7:30:13,194.643,37.785,4.16,-7.6,present ,12.3,44.7,
12/1/2021,7:40:13,194.647,37.92,4.16,-7.4,present ,12.34,45,
12/1/2021,7:50:13,194.657,38.338,4.16,-7.4,present ,12.4,44.4,
12/1/2021,8:00:13,194.673,38.938,4.18,-7.3,present ,12.48,44.7,
12/1/2021,8:10:13,194.686,39.458,4.16,-6.9,present ,12.65,43.8,
12/1/2021,8:20:15,194.704,40.165,4.16,-6.4,present ,12.85,42.9,
12/1/2021,8:30:13,194.723,40.94,4.15,-6,present ,13.09,42,
12/1/2021,8:40:13,194.743,41.722,4.15,-5.6,present ,13.37,41.1,
12/1/2021,8:50:13,194.756,42.208,4.15,-5.3,present ,13.55,41.1,
12/1/2021,9:00:13,194.769,42.739,4.15,-4.9,present ,14.03,39.59,
12/1/2021,9:10:13,194.783,43.292,4.16,-4.5,present ,14.07,39.59,
12/1/2021,9:20:13,194.786,43.419,4.15,-4.4,present ,14.06,39.3,
12/1/2021,9:30:13,194.793,43.699,4.13,-3.9,present ,14.06,39.3,
12/1/2021,9:40:13,194.798,43.861,4.15,-3.4,present ,14.06,39.3,
12/1/2021,9:50:13,194.795,43.764,4.17,-3.3,present ,14.06,39.3,
12/1/2021,10:00:13,194.792,43.651,4.15,-2.9,present ,14.06,39.3,
12/1/2021,10:10:13,194.787,43.444,4.15,-2.6,present ,14.07,39.59,
12/1/2021,10:20:13,194.789,43.506,4.15,-2.3,present ,14.07,39.59,
12/1/2021,10:30:13,194.787,43.449,4.15,-2,present ,13.68,40.5,
12/1/2021,10:40:13,194.787,43.437,4.15,-1.7,present ,13.51,41.1,
12/1/2021,10:50:12,194.79,43.547,4.15,-1.5,present ,13.52,41.7,
12/1/2021,11:00:12,194.785,43.379,4.15,-1.4,present ,13.51,41.1,
12/1/2021,11:10:13,194.788,43.494,4.15,-1.5,present ,13.61,40.8,
12/1/2021,11:20:13,194.791,43.621,4.15,-1.5,present ,13.55,41.1,
12/1/2021,11:30:13,194.791,43.614,4.15,-1.3,present ,13.61,40.8,
12/1/2021,11:40:13,194.797,43.839,4.15,-0.9,present ,13.61,40.8,
12/1/2021,11:50:13,194.803,44.055,4.15,-0.7,present ,13.62,41.1,
12/1/2021,12:00:13,194.811,44.394,4.15,-0.1,present ,13.61,40.8,
12/1/2021,12:10:13,194.815,44.558,4.17,0,present ,13.62,41.1,
12/1/2021,12:20:13,194.819,44.707,4.17,0,present ,13.61,40.8,
12/1/2021,12:30:13,194.82,44.731,4.16,0,present ,13.62,41.1,
12/1/2021,12:40:13,194.818,44.655,4.16,-0.1,present ,13.62,41.4,
12/1/2021,12:50:13,194.824,44.911,4.17,-0.1,present ,13.65,40.8,
12/1/2021,13:00:13,194.825,44.925,4.16,0,present ,13.62,41.4,
12/1/2021,13:10:13,194.827,45.009,4.16,0,present ,13.62,41.4,
12/1/2021,13:20:12,194.825,44.941,4.16,0,present ,13.62,41.4,
12/1/2021,13:30:14,194.828,45.058,4.16,0,present ,13.62,41.4,
12/1/2021,13:40:13,194.827,45.003,4.16,0,present ,13.62,41.4,
12/1/2021,13:50:13,194.823,44.876,4.16,0,present ,13.61,40.8,
12/1/2021,14:00:13,194.821,44.783,4.16,0,present ,13.61,40.8,
12/1/2021,14:10:13,194.817,44.617,4.16,0,present ,13.61,40.8,
12/1/2021,14:20:13,194.813,44.485,4.16,0,present ,13.61,40.8,
12/1/2021,14:30:13,194.813,44.448,4.15,-0.1,present ,13.27,42.3,
12/1/2021,14:40:13,194.81,44.364,4.15,-0.3,present ,13.34,41.7,
12/1/2021,14:50:13,194.808,44.257,4.15,-0.3,present ,13.38,42,
12/1/2021,15:00:13,194.804,44.124,4.15,-0.5,present ,13.27,42.3,
12/1/2021,15:10:13,194.8,43.962,4.17,-0.7,present ,13.2,42.6,
12/1/2021,15:20:13,194.796,43.815,4.15,-0.3,present ,13.17,42.3,
12/1/2021,15:30:13,194.788,43.493,4.16,-0.2,present ,13.13,42.9,
12/1/2021,15:40:13,194.776,43.018,4.17,0,present ,13.13,42.6,
12/1/2021,15:50:14,194.775,42.976,4.16,0,present ,13.06,42.6,
12/1/2021,16:00:14,194.775,42.987,4.15,-0.6,present ,13.06,42.9,
12/1/2021,16:10:14,194.772,42.851,4.15,-1.5,present ,13.03,42.9,
12/1/2021,16:20:13,194.765,42.587,4.15,-2.09,present ,13,43.2,
12/1/2021,16:30:13,194.758,42.312,4.15,-2.4,present ,12.96,42.9,
12/1/2021,16:40:13,194.75,41.983,4.17,-3,present ,12.96,42.9,
12/1/2021,16:50:13,194.743,41.731,4.15,-3.1,present ,12.92,42.9,
12/1/2021,17:00:13,194.736,41.426,4.15,-3.4,present ,12.89,43.2,
12/1/2021,17:10:13,194.729,41.167,4.15,-3.8,present ,12.89,43.2,
12/1/2021,17:20:13,194.725,40.996,4.15,-3.9,present ,12.89,42.9,
12/1/2021,17:30:13,194.721,40.856,4.16,-4.1,present ,12.89,43.2,
12/1/2021,17:40:13,194.719,40.781,4.15,-4.1,present ,12.89,43.2,
12/1/2021,17:50:13,194.717,40.671,4.15,-4.4,present ,12.86,43.5,
12/1/2021,18:00:13,194.714,40.585,4.15,-4.3,present ,12.85,43.2,
12/1/2021,18:10:13,194.709,40.363,4.15,-4.5,present ,12.85,42.9,
12/1/2021,18:20:14,194.706,40.25,4.16,-4.69,present ,12.86,43.5,
12/1/2021,18:30:14,194.703,40.137,4.15,-4.8,present ,12.85,43.2,
12/1/2021,18:40:13,194.702,40.117,4.15,-4.9,present ,12.82,42.9,
12/1/2021,18:50:13,194.702,40.098,4.15,-4.9,present ,12.82,43.2,
12/1/2021,19:00:13,194.7,40.037,4.15,-4.9,present ,12.82,43.5,
12/1/2021,19:10:13,194.698,39.959,4.15,-5.1,present ,12.82,43.5,
12/1/2021,19:20:13,194.697,39.904,4.15,-5.1,present ,12.82,43.2,
12/1/2021,19:30:13,194.696,39.856,4.16,-5.3,present ,12.82,43.2,
12/1/2021,19:40:13,194.696,39.846,4.16,-5.5,present ,12.79,43.5,
12/1/2021,19:50:13,194.695,39.831,4.15,-5.2,present ,12.78,43.2,
12/1/2021,20:00:13,194.695,39.84,4.15,-5.2,present ,12.79,43.5,
12/1/2021,20:10:13,194.695,39.83,4.16,-5.3,present ,12.79,43.5,
12/1/2021,20:20:13,194.695,39.809,4.15,-5.2,present ,12.78,43.2,
12/1/2021,20:30:13,194.693,39.754,4.15,-5.2,present ,12.78,43.2,
12/1/2021,20:40:13,194.693,39.763,4.16,-5.5,present ,12.79,43.5,
12/1/2021,20:50:13,194.692,39.719,4.16,-5.5,present ,12.78,43.2,
12/1/2021,21:00:13,194.692,39.692,4.15,-5.4,present ,12.75,43.5,
12/1/2021,21:10:12,194.691,39.683,4.15,-5.5,present ,12.75,43.5,
12/1/2021,21:20:13,194.691,39.67,4.16,-5.5,present ,12.75,43.8,
12/1/2021,21:30:13,194.689,39.595,4.16,-5.5,present ,12.75,43.2,
12/1/2021,21:40:13,194.689,39.6,4.15,-5.6,present ,12.75,43.8,
12/1/2021,21:50:13,194.691,39.655,4.15,-5.5,present ,12.75,43.8,
12/1/2021,22:00:13,194.693,39.754,4.13,-5.3,present ,12.75,43.2,
12/1/2021,22:10:13,194.697,39.886,4.15,-5.2,present ,12.75,43.5,
12/1/2021,22:20:13,194.698,39.955,4.15,-5.1,present ,12.75,43.2,
12/1/2021,22:30:13,194.697,39.902,4.15,-5.1,present ,12.75,43.2,
12/1/2021,22:40:13,194.695,39.809,4.16,-5.3,present ,12.75,43.2,
12/1/2021,22:50:13,194.693,39.747,4.15,-5.2,present ,12.71,43.5,
12/1/2021,23:00:13,194.691,39.648,4.15,-5.5,present ,12.75,43.8,
12/1/2021,23:10:13,194.688,39.559,4.15,-5.7,present ,12.71,43.5,
12/1/2021,23:20:13,194.689,39.589,4.16,-5.8,present ,12.72,43.8,
12/1/2021,23:30:12,194.689,39.584,4.15,-5.7,present ,12.71,43.5,
12/1/2021,23:40:12,194.689,39.573,4.15,-5.6,present ,12.71,43.5,
12/1/2021,23:50:13,194.689,39.572,4.15,-5.6,present ,12.71,43.5,
13/01/2021,0:00:13,194.686,39.463,4.15,-5.5,present ,12.72,43.8,
13/01/2021,0:10:13,194.688,39.528,4.15,-5.5,present ,12.71,43.5,
13/01/2021,0:20:13,194.69,39.611,4.15,-5.3,present ,12.72,44.1,
13/01/2021,0:30:13,194.691,39.652,4.16,-5.6,present ,12.68,43.8,
13/01/2021,0:40:13,194.692,39.711,4.16,-5.5,present ,12.68,43.8,
13/01/2021,0:50:13,194.696,39.872,4.15,-5.1,present ,12.68,43.8,
13/01/2021,1:00:13,194.701,40.069,4.15,-5,present ,12.71,43.2,
13/01/2021,1:10:13,194.705,40.203,4.17,-4.8,present ,12.68,44.1,
13/01/2021,1:20:13,194.707,40.284,4.15,-4.69,present ,12.68,43.5,
13/01/2021,1:30:13,194.709,40.382,4.15,-4.69,present ,12.71,43.5,
13/01/2021,1:40:13,194.708,40.352,4.16,-4.6,present ,12.68,44.1,
13/01/2021,1:50:13,194.706,40.266,4.15,-4.8,present ,12.68,43.5,
13/01/2021,2:00:13,194.704,40.191,4.13,-4.9,present ,12.68,43.5,
13/01/2021,2:10:12,194.704,40.165,4.15,-5.1,present ,12.68,43.8,
13/01/2021,2:20:12,194.703,40.122,4.15,-5.1,present ,12.68,43.5,
13/01/2021,2:30:13,194.701,40.066,4.15,-5.1,present ,12.68,44.1,
13/01/2021,2:40:13,194.699,39.995,4.15,-5.1,present ,12.68,44.1,
13/01/2021,2:50:13,194.699,39.962,4.16,-5.2,present ,12.68,43.8,
13/01/2021,3:00:13,194.697,39.883,4.15,-5.1,present ,12.65,44.1,
13/01/2021,3:10:13,194.697,39.887,4.15,-5.2,present ,12.65,43.8,
13/01/2021,3:20:13,194.695,39.818,4.15,-5.3,present ,12.65,43.8,
13/01/2021,3:30:13,194.696,39.846,4.15,-5.3,present ,12.65,43.8,
13/01/2021,3:40:13,194.695,39.822,4.15,-5.3,present ,12.65,43.8,
13/01/2021,3:50:13,194.693,39.761,4.16,-5.5,present ,12.65,44.1,
13/01/2021,4:00:13,194.691,39.669,4.15,-5.6,present ,12.65,43.8,
13/01/2021,4:10:13,194.691,39.677,4.16,-5.7,present ,12.61,43.8,
13/01/2021,4:20:13,194.692,39.711,4.15,-5.6,present ,12.65,43.8,
13/01/2021,4:30:12,194.694,39.782,4.15,-5.6,present ,12.61,44.1,
13/01/2021,4:40:12,194.697,39.893,4.15,-5.4,present ,12.65,43.8,
13/01/2021,4:50:12,194.7,40.026,4.16,-5.1,present ,12.65,43.8,
13/01/2021,5:00:13,194.702,40.098,4.16,-5.1,present ,12.61,43.8,
13/01/2021,5:10:13,194.705,40.23,4.15,-4.8,present ,12.61,43.8,
13/01/2021,5:20:13,194.708,40.328,4.15,-4.69,present ,12.61,44.4,
13/01/2021,5:30:13,194.711,40.439,4.17,-4.69,present ,12.61,43.8,
13/01/2021,5:40:13,194.713,40.537,4.17,-4.5,present ,12.61,44.1,
13/01/2021,5:50:13,194.717,40.697,4.17,-4.5,present ,12.61,44.1,
13/01/2021,6:00:13,194.721,40.857,4.15,-4.19,present ,12.61,44.4,
13/01/2021,6:10:13,194.723,40.915,4.15,-4.19,present ,12.61,43.8,
13/01/2021,6:20:13,194.722,40.891,4.15,-4.1,present ,12.61,43.8,
13/01/2021,6:30:13,194.721,40.856,4.15,-4.1,present ,12.61,44.1,
13/01/2021,6:40:13,194.719,40.786,4.15,-4.19,present ,12.61,44.1,
13/01/2021,6:50:13,194.718,40.728,4.15,-4.19,present ,12.61,43.8,
13/01/2021,7:00:13,194.717,40.693,4.15,-4.4,present ,12.61,43.8,
13/01/2021,7:10:12,194.719,40.768,4.15,-4.4,present ,12.58,44.4,
13/01/2021,7:20:12,194.722,40.88,4.17,-4.3,present ,12.61,44.1,
13/01/2021,7:30:13,194.726,41.038,4.15,-4.1,present ,12.61,43.8,
13/01/2021,7:40:13,194.728,41.136,4.15,-4,present ,12.58,44.4,
13/01/2021,7:50:13,194.73,41.213,4.15,-4,present ,12.61,44.1,
13/01/2021,8:00:13,194.734,41.343,4.15,-3.8,present ,12.61,44.1,
13/01/2021,8:10:13,194.741,41.628,4.15,-3.5,present ,12.71,43.2,
13/01/2021,8:20:13,194.765,42.579,4.15,-3,present ,13.06,42.9,
13/01/2021,8:30:13,194.798,43.881,4.17,-2.3,present ,13.23,41.7,
13/01/2021,8:40:13,194.803,44.086,4.17,-2.2,present ,13.03,42.6,
13/01/2021,8:50:13,194.792,43.63,4.15,-2.09,present ,12.99,42.9,
13/01/2021,9:00:13,194.786,43.388,4.17,-2.3,present ,12.99,42.9,
13/01/2021,9:10:13,194.789,43.538,4.15,-2,present ,13.09,42.3,
13/01/2021,9:20:13,194.797,43.846,4.15,-1.5,present ,13.23,41.7,
13/01/2021,9:30:12,194.806,44.21,4.15,-1.3,present ,13.24,42.3,
13/01/2021,9:40:12,194.813,44.471,4.17,-0.9,present ,13.27,41.7,
13/01/2021,9:50:12,194.824,44.895,4.16,-0.7,present ,13.44,41.4,
13/01/2021,10:00:13,194.834,45.313,4.17,-0.3,present ,13.48,41.7,
13/01/2021,10:10:13,194.846,45.75,4.14,0,present ,13.89,39.9,
13/01/2021,10:20:13,194.85,45.93,4.16,0,present ,13.52,41.7,
13/01/2021,10:30:13,194.862,46.396,4.16,0,present ,13.79,40.5,
