Date,Time,Chan1 (mm ),Chan1 (mV),Internal Battery Voltage (V),Internal Battery Temperature (�C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
4/12/2019,11:20:13,949.431,314.216,4.08,-0.7,not present ,0,0,
4/12/2019,11:30:12,949.423,313.906,4.08,-0.3,not present ,0,0,
4/12/2019,11:40:12,949.42,313.789,4.08,-0.1,not present ,0,0,
4/12/2019,11:50:13,949.418,313.699,4.08,0,not present ,0,0,
4/12/2019,12:00:12,949.42,313.783,4.07,0,not present ,0,0,
4/12/2019,12:10:13,949.42,313.808,4.07,0,not present ,0,0,
4/12/2019,12:20:13,949.419,313.769,4.07,0,not present ,0,0,
4/12/2019,12:30:13,949.42,313.789,4.07,0,not present ,0,0,
4/12/2019,12:40:13,949.418,313.734,4.07,1.2,not present ,0,0,
4/12/2019,12:50:13,949.421,313.847,4.07,1.3,not present ,0,0,
4/12/2019,13:00:13,949.422,313.867,4.06,1.4,not present ,0,0,
4/12/2019,13:10:13,949.42,313.795,4.06,1.7,not present ,0,0,
4/12/2019,13:20:13,949.421,313.832,4.06,1.6,not present ,0,0,
4/12/2019,13:30:13,949.424,313.962,4.05,1.8,not present ,0,0,
4/12/2019,13:40:13,949.424,313.945,4.05,1.8,not present ,0,0,
4/12/2019,13:50:13,949.353,311.171,4.05,1.6,not present ,0,0,
4/12/2019,14:00:13,949.352,311.113,4.04,1.7,not present ,0,0,
4/12/2019,14:10:12,949.351,311.087,4.04,1.7,not present ,0,0,
4/12/2019,14:20:12,949.351,311.074,4.03,1.6,not present ,0,0,
4/12/2019,14:30:12,949.35,311.056,4.03,1.7,not present ,0,0,
4/12/2019,14:40:13,949.349,311.015,4.03,1.6,not present ,0,0,
4/12/2019,14:50:12,949.348,310.977,4.02,1.7,not present ,0,0,
4/12/2019,15:00:13,949.347,310.938,4.02,1.6,not present ,0,0,
4/12/2019,15:10:13,949.347,310.933,4.01,2,not present ,0,0,
4/12/2019,15:20:13,949.346,310.882,4.01,1.9,not present ,0,0,
4/12/2019,15:30:13,949.346,310.884,4.01,1.8,not present ,0,0,
4/12/2019,15:40:13,949.346,310.878,4,1.8,not present ,0,0,
4/12/2019,15:50:13,949.345,310.845,4,1.7,not present ,0,0,
4/12/2019,16:00:13,949.345,310.839,4,1.7,not present ,0,0,
4/12/2019,16:10:13,949.345,310.841,4,1.4,not present ,0,0,
4/12/2019,16:20:13,949.345,310.839,3.99,1.3,not present ,0,0,
4/12/2019,16:30:13,949.344,310.82,3.99,1.1,not present ,0,0,
4/12/2019,16:40:12,949.344,310.82,3.99,1.1,not present ,0,0,
4/12/2019,16:50:12,949.344,310.819,3.99,0.1,not present ,0,0,
4/12/2019,17:00:13,949.344,310.819,3.98,0.1,not present ,0,0,
4/12/2019,17:10:12,949.344,310.8,3.98,0,not present ,0,0,
4/12/2019,17:20:13,949.344,310.82,3.98,0,not present ,0,0,
4/12/2019,17:30:12,949.345,310.824,3.98,-0.4,not present ,0,0,
4/12/2019,17:40:13,949.345,310.839,3.98,-0.6,not present ,0,0,
4/12/2019,17:50:13,949.344,310.816,3.99,1.2,present ,11.72,93,
4/12/2019,18:00:13,949.345,310.861,4,2.6,present ,11.65,93.9,
4/12/2019,18:10:13,949.344,310.796,4.02,3.3,present ,11.65,93.9,
4/12/2019,18:20:13,949.343,310.757,4.04,3.3,present ,11.62,93.9,
4/12/2019,18:30:13,949.343,310.747,4.07,3.4,present ,11.65,93.9,
4/12/2019,18:40:13,949.341,310.669,4.09,3.4,present ,11.62,93.9,
4/12/2019,18:50:13,949.34,310.658,4.09,3.1,present ,11.62,94.2,
4/12/2019,19:00:13,949.338,310.566,4.1,2.9,present ,11.62,93.9,
4/12/2019,19:10:12,949.337,310.529,4.1,3,present ,11.62,94.2,
4/12/2019,19:20:13,949.336,310.507,4.11,2.7,present ,11.63,94.8,
4/12/2019,19:30:13,949.336,310.503,4.12,2.6,present ,11.62,93.9,
4/12/2019,19:40:12,949.336,310.496,4.13,2.6,present ,11.55,94.8,
4/12/2019,19:50:13,949.335,310.468,4.14,2.4,present ,11.56,95.1,
4/12/2019,20:00:12,949.336,310.507,4.16,2,present ,11.55,94.5,
4/12/2019,20:10:13,949.337,310.527,4.17,2.2,present ,11.59,135.3,
4/12/2019,20:20:13,949.337,310.524,4.17,0.2,present ,11.54,134.39,
4/12/2019,20:30:13,949.336,310.488,4.17,-0.2,present ,11.54,134.1,
4/12/2019,20:40:13,949.335,310.468,4.17,-1.2,present ,11.57,133.5,
4/12/2019,20:50:13,949.335,310.449,4.17,-1.7,present ,11.54,134.1,
4/12/2019,21:00:13,949.334,310.41,4.17,-2.4,present ,11.51,134.1,
4/12/2019,21:10:13,949.335,310.447,4.17,-2.7,present ,11.51,134.39,
4/12/2019,21:20:13,949.334,310.429,4.17,-2.8,present ,11.51,134.39,
4/12/2019,21:30:13,949.334,310.429,4.17,-2.9,present ,11.51,134.1,
4/12/2019,21:40:13,949.333,310.384,4.17,-3,present ,11.48,135,
4/12/2019,21:50:12,949.334,310.41,4.15,-3.4,present ,11.47,134.39,
4/12/2019,22:00:12,949.333,310.382,4.17,-3.5,present ,11.45,135.3,
4/12/2019,22:10:13,949.334,310.41,4.17,-3.9,present ,11.45,135.6,
4/12/2019,22:20:12,949.333,310.371,4.17,-3.9,present ,11.45,135.6,
4/12/2019,22:30:12,949.332,310.351,4.17,-4.1,present ,11.45,135.6,
4/12/2019,22:40:13,949.332,310.351,4.17,-4.19,present ,11.41,135.89,
4/12/2019,22:50:12,949.332,310.348,4.17,-4.3,present ,11.42,136.5,
4/12/2019,23:00:13,949.332,310.335,4.17,-4.3,present ,11.41,135.89,
4/12/2019,23:10:13,949.332,310.332,4.17,-4.3,present ,11.42,136.5,
4/12/2019,23:20:13,949.332,310.335,4.17,-4.5,present ,11.39,137.1,
4/12/2019,23:30:13,949.332,310.312,4.17,-4.69,present ,11.35,136.8,
4/12/2019,23:40:13,949.331,310.299,4.17,-4.69,present ,11.39,136.8,
4/12/2019,23:50:13,949.331,310.292,4.17,-4.69,present ,11.35,136.8,
5/12/2019,0:00:13,949.331,310.292,4.17,-4.8,present ,11.35,136.8,
5/12/2019,0:10:13,949.33,310.273,4.17,-5.1,present ,11.36,137.39,
5/12/2019,0:20:13,949.33,310.273,4.17,-5,present ,11.36,137.39,
5/12/2019,0:30:13,949.33,310.273,4.17,-4.9,present ,11.32,137.7,
5/12/2019,0:40:12,949.33,310.273,4.17,-5.1,present ,11.32,138,
5/12/2019,0:50:12,949.33,310.273,4.17,-5.1,present ,11.32,137.7,
5/12/2019,1:00:12,949.33,310.273,4.17,-5.4,present ,11.32,138,
5/12/2019,1:10:13,949.33,310.273,4.17,-5.3,present ,11.32,138,
5/12/2019,1:20:12,949.33,310.273,4.19,-5.4,present ,11.32,138,
5/12/2019,1:30:13,949.33,310.273,4.19,-5.4,present ,11.32,137.39,
5/12/2019,1:40:13,949.331,310.283,4.16,-5.4,present ,11.35,137.1,
5/12/2019,1:50:13,949.331,310.286,4.15,-5.4,present ,11.32,138,
5/12/2019,2:00:13,949.331,310.274,4.17,-5.6,present ,11.32,137.7,
5/12/2019,2:10:13,949.33,310.273,4.17,-5.6,present ,11.29,138,
5/12/2019,2:20:13,949.33,310.273,4.17,-5.6,present ,11.32,137.7,
5/12/2019,2:30:13,949.331,310.281,4.17,-5.6,present ,11.29,138.3,
5/12/2019,2:40:13,949.33,310.273,4.17,-5.6,present ,11.29,138.3,
5/12/2019,2:50:13,949.331,310.292,4.17,-5.6,present ,11.29,138.6,
5/12/2019,3:00:13,949.331,310.276,4.17,-5.7,present ,11.26,138.89,
5/12/2019,3:10:12,949.331,310.29,4.17,-5.9,present ,11.3,138.89,
5/12/2019,3:20:12,949.322,309.942,4.17,-6,present ,11.3,138.89,
5/12/2019,3:30:12,949.321,309.902,4.17,-6.1,present ,11.26,138.89,
5/12/2019,3:40:12,949.32,309.867,4.17,-6.4,present ,11.26,138.89,
5/12/2019,3:50:13,949.321,309.912,4.17,-6.2,present ,11.26,139.2,
5/12/2019,4:00:12,949.321,309.902,4.17,-6.4,present ,11.26,138.89,
5/12/2019,4:10:13,949.318,309.79,4.17,-6.4,present ,11.27,139.5,
5/12/2019,4:20:13,949.317,309.747,4.17,-6.5,present ,11.26,139.2,
5/12/2019,4:30:13,949.318,309.765,4.17,-6.4,present ,11.23,139.5,
5/12/2019,4:40:13,949.319,309.811,4.17,-6.6,present ,11.23,140.1,
5/12/2019,4:50:13,949.321,309.882,4.17,-6.7,present ,11.2,140.1,
5/12/2019,5:00:13,949.32,309.863,4.17,-6.8,present ,11.2,140.7,
5/12/2019,5:10:13,949.321,309.882,4.19,-6.6,present ,11.17,140.7,
5/12/2019,5:20:13,949.321,309.894,4.19,-6.6,present ,11.2,140.39,
5/12/2019,5:30:13,949.321,309.884,4.17,-6.8,present ,11.2,140.39,
5/12/2019,5:40:13,949.321,309.902,4.15,-6.7,present ,11.17,140.39,
5/12/2019,5:50:13,949.321,309.899,4.17,-6.7,present ,11.17,141,
5/12/2019,6:00:13,949.32,309.863,4.17,-6.8,present ,11.17,141,
5/12/2019,6:10:13,949.32,309.877,4.17,-6.8,present ,11.17,141,
5/12/2019,6:20:12,949.32,309.869,4.17,-7.1,present ,11.14,141.6,
5/12/2019,6:30:13,949.321,309.877,4.17,-6.9,present ,11.14,141.3,
5/12/2019,6:40:12,949.321,309.899,4.17,-7,present ,11.14,141.6,
5/12/2019,6:50:13,949.321,309.902,4.17,-7,present ,11.21,141,
5/12/2019,7:00:13,949.321,309.902,4.17,-7.1,present ,11.14,141.6,
5/12/2019,7:10:13,949.322,309.921,4.17,-7.2,present ,11.14,141.3,
5/12/2019,7:20:13,949.321,309.916,4.17,-7.2,present ,11.14,141.6,
5/12/2019,7:30:13,949.321,309.915,4.17,-7.3,present ,11.14,141.6,
5/12/2019,7:40:13,949.321,309.915,4.17,-7.2,present ,11.14,141.6,
5/12/2019,7:50:13,949.321,309.912,4.18,-7.8,not present ,0,0,
5/12/2019,8:00:13,949.322,309.921,4.18,-8.2,not present ,0,0,
5/12/2019,8:10:13,949.322,309.94,4.18,-8.5,not present ,0,0,
5/12/2019,8:20:13,949.322,309.941,4.17,-8.6,not present ,0,0,
5/12/2019,8:30:13,949.322,309.941,4.17,-8.5,not present ,0,0,
5/12/2019,8:40:13,949.323,309.992,4.17,-8.3,not present ,0,0,
5/12/2019,8:50:12,949.325,310.039,4.16,-7.9,not present ,0,0,
5/12/2019,9:00:12,949.326,310.097,4.16,-7.6,not present ,0,0,
5/12/2019,9:10:13,949.327,310.136,4.16,-7.1,not present ,0,0,
5/12/2019,9:20:13,949.33,310.253,4.16,-6.6,not present ,0,0,
5/12/2019,9:30:13,949.331,310.278,4.16,-5.9,not present ,0,0,
5/12/2019,9:40:13,949.33,310.273,4.15,-5.3,not present ,0,0,
5/12/2019,9:50:13,949.331,310.277,4.15,-4.5,not present ,0,0,
5/12/2019,10:00:13,949.329,310.234,4.15,-4.19,not present ,0,0,
5/12/2019,10:10:13,949.329,310.214,4.15,-3.6,not present ,0,0,
5/12/2019,10:20:13,949.328,310.175,4.14,-3,not present ,0,0,
5/12/2019,10:30:13,949.326,310.118,4.14,-2.2,not present ,0,0,
5/12/2019,10:40:13,949.326,310.101,4.14,-1.7,not present ,0,0,
5/12/2019,10:50:13,949.326,310.115,4.14,-1.9,not present ,0,0,
5/12/2019,11:00:13,949.326,310.109,4.14,-1.9,not present ,0,0,
5/12/2019,11:10:13,949.326,310.097,4.13,-1.7,not present ,0,0,
5/12/2019,11:20:12,949.325,310.058,4.13,-1.4,not present ,0,0,
5/12/2019,11:30:12,949.325,310.042,4.13,-0.7,not present ,0,0,
5/12/2019,11:40:12,949.323,309.964,4.13,0,not present ,0,0,
5/12/2019,11:50:13,949.324,310.014,4.12,0,not present ,0,0,
5/12/2019,12:00:12,949.324,310.006,4.12,0,not present ,0,0,
5/12/2019,12:10:13,949.324,310,4.12,0,not present ,0,0,
5/12/2019,12:20:13,949.323,309.98,4.12,0,not present ,0,0,
5/12/2019,12:30:13,949.322,309.944,4.12,0,not present ,0,0,
5/12/2019,12:40:13,949.322,309.928,4.11,1.2,not present ,0,0,
5/12/2019,12:50:13,949.321,309.904,4.11,1.4,not present ,0,0,
5/12/2019,13:00:13,949.32,309.861,4.11,1.8,not present ,0,0,
5/12/2019,13:10:13,949.32,309.841,4.11,2.09,not present ,0,0,
5/12/2019,13:20:13,949.32,309.839,4.11,2.3,not present ,0,0,
5/12/2019,13:30:13,949.32,309.855,4.11,2.4,not present ,0,0,
5/12/2019,13:40:13,949.319,309.83,4.1,2.6,not present ,0,0,
5/12/2019,13:50:13,949.32,309.843,4.1,2.6,not present ,0,0,
5/12/2019,14:00:12,949.32,309.843,4.1,2.6,not present ,0,0,
5/12/2019,14:10:12,949.319,309.804,4.1,2.7,not present ,0,0,
5/12/2019,14:20:13,949.32,309.875,4.1,2.9,not present ,0,0,
5/12/2019,14:30:12,949.322,309.921,4.09,3.1,not present ,0,0,
5/12/2019,14:40:13,949.322,309.921,4.09,3,not present ,0,0,
5/12/2019,14:50:13,949.321,309.917,4.09,3,not present ,0,0,
5/12/2019,15:00:13,949.322,309.921,4.09,3.1,not present ,0,0,
5/12/2019,15:10:13,949.321,309.902,4.09,3.2,not present ,0,0,
5/12/2019,15:20:13,949.323,309.98,4.09,3.6,not present ,0,0,
5/12/2019,15:30:13,949.323,309.98,4.09,3.5,not present ,0,0,
5/12/2019,15:40:13,949.323,309.97,4.08,3.5,not present ,0,0,
5/12/2019,15:50:13,949.323,309.96,4.08,3.5,not present ,0,0,
5/12/2019,16:00:13,949.323,309.96,4.08,3.2,not present ,0,0,
5/12/2019,16:10:13,949.323,309.96,4.08,3.1,not present ,0,0,
5/12/2019,16:20:13,949.323,309.962,4.08,3,not present ,0,0,
5/12/2019,16:30:13,949.323,309.96,4.08,2.7,not present ,0,0,
5/12/2019,16:40:12,949.323,309.96,4.08,2.5,not present ,0,0,
5/12/2019,16:50:12,949.322,309.946,4.08,2.2,not present ,0,0,
5/12/2019,17:00:12,949.322,309.942,4.08,2.09,not present ,0,0,
5/12/2019,17:10:13,949.323,309.96,4.08,1.7,not present ,0,0,
5/12/2019,17:20:13,949.323,309.96,4.08,1.4,not present ,0,0,
5/12/2019,17:30:13,949.323,309.96,4.08,1.2,not present ,0,0,
5/12/2019,17:40:13,949.323,309.96,4.08,0.1,not present ,0,0,
5/12/2019,17:50:13,949.323,309.98,4.07,2.9,present ,11.85,92.1,
5/12/2019,18:00:13,949.324,310,4.09,4.6,present ,11.85,92.1,
5/12/2019,18:10:13,949.324,310.019,4.1,5.1,present ,11.85,92.4,
5/12/2019,18:20:13,949.325,310.039,4.1,5.4,present ,11.85,92.4,
5/12/2019,18:30:13,949.324,310.033,4.11,5.6,present ,11.82,92.7,
5/12/2019,18:40:13,949.325,310.039,4.13,5.7,present ,11.82,92.7,
5/12/2019,18:50:13,949.324,310.032,4.14,5.9,present ,11.79,93,
5/12/2019,19:00:12,949.324,310.022,4.15,6,present ,11.79,93.6,
5/12/2019,19:10:13,949.324,310.027,4.16,5.9,present ,11.79,93,
5/12/2019,19:20:13,949.324,310.02,4.18,6.2,present ,11.81,131.7,
5/12/2019,19:30:12,949.324,310.019,4.18,5.4,present ,11.8,130.8,
5/12/2019,19:40:13,949.324,310.014,4.18,4.1,present ,11.8,130.5,
5/12/2019,19:50:12,949.324,310,4.18,3.3,present ,11.8,130.5,
5/12/2019,20:00:13,949.323,309.994,4.18,2.9,present ,11.76,130.2,
5/12/2019,20:10:13,949.323,309.98,4.18,2.6,present ,11.76,130.5,
5/12/2019,20:20:13,949.323,309.988,4.18,2.5,present ,11.79,129.89,
5/12/2019,20:30:13,949.323,309.98,4.18,2.4,present ,11.76,130.5,
5/12/2019,20:40:13,949.323,309.98,4.18,2.3,present ,11.76,130.5,
5/12/2019,20:50:13,949.323,309.96,4.18,2.3,present ,11.76,130.2,
5/12/2019,21:00:13,949.323,309.98,4.18,2.2,present ,11.73,130.5,
5/12/2019,21:10:13,949.323,309.98,4.18,2.2,present ,11.76,130.5,
5/12/2019,21:20:13,949.323,309.979,4.18,2.09,present ,11.73,130.8,
5/12/2019,21:30:13,949.323,309.96,4.19,2,present ,11.73,130.5,
5/12/2019,21:40:13,949.322,309.941,4.19,2.4,present ,11.73,130.5,
5/12/2019,21:50:12,949.322,309.941,4.17,2.09,present ,11.73,130.8,
5/12/2019,22:00:12,949.321,309.919,4.17,2.4,present ,11.73,130.8,
5/12/2019,22:10:12,949.321,309.902,4.17,2,present ,11.73,131.39,
5/12/2019,22:20:13,949.321,309.894,4.17,2.2,present ,11.73,130.8,
5/12/2019,22:30:12,949.321,309.882,4.18,2.5,present ,11.73,131.39,
5/12/2019,22:40:13,949.32,309.869,4.18,2.4,present ,11.7,131.1,
5/12/2019,22:50:13,949.32,309.876,4.18,2.4,present ,11.7,131.39,
5/12/2019,23:00:13,949.321,309.882,4.18,2.2,present ,11.7,131.39,
5/12/2019,23:10:13,949.322,309.929,4.18,1.8,present ,11.7,131.39,
5/12/2019,23:20:13,949.323,309.96,4.17,1.6,present ,11.7,131.1,
5/12/2019,23:30:13,949.323,309.989,4.17,1.4,present ,11.7,131.39,
5/12/2019,23:40:13,949.324,310.001,4.17,1.2,present ,11.7,131.1,
5/12/2019,23:50:13,949.314,309.609,4.17,0.1,present ,11.7,131.39,
6/12/2019,0:00:13,949.312,309.537,4.17,0.1,present ,11.7,131.1,
6/12/2019,0:10:13,949.312,309.535,4.17,0.1,present ,11.67,131.7,
6/12/2019,0:20:13,949.312,309.531,4.17,0,present ,11.66,131.1,
6/12/2019,0:30:13,949.312,309.531,4.17,0,present ,11.67,132,
6/12/2019,0:40:12,949.312,309.531,4.17,0,present ,11.67,132,
6/12/2019,0:50:12,949.312,309.526,4.17,0,present ,11.67,132,
6/12/2019,1:00:13,949.312,309.529,4.17,0,present ,11.63,132,
6/12/2019,1:10:12,949.312,309.531,4.17,0,present ,11.67,132.3,
6/12/2019,1:20:13,949.312,309.531,4.17,0,present ,11.67,131.7,
6/12/2019,1:30:13,949.312,309.531,4.17,0,present ,11.63,131.7,
6/12/2019,1:40:13,949.312,309.531,4.17,0,present ,11.63,132,
6/12/2019,1:50:13,949.312,309.531,4.19,0,present ,11.63,132,
6/12/2019,2:00:13,949.312,309.541,4.19,0,present ,11.63,132,
6/12/2019,2:10:13,949.311,309.511,4.17,0,present ,11.63,132.3,
6/12/2019,2:20:13,949.311,309.493,4.17,0,present ,11.63,132.3,
6/12/2019,2:30:13,949.311,309.496,4.17,0,present ,11.63,132,
6/12/2019,2:40:13,949.309,309.407,4.17,-0.2,present ,11.63,132.3,
6/12/2019,2:50:13,949.307,309.339,4.17,-0.3,present ,11.63,132,
6/12/2019,3:00:13,949.305,309.277,4.17,-0.4,present ,11.63,132.3,
6/12/2019,3:10:13,949.305,309.277,4.19,-0.4,present ,11.64,132.6,
6/12/2019,3:20:12,949.305,309.257,4.17,-0.6,present ,11.63,132,
6/12/2019,3:30:12,949.306,309.299,4.17,-0.6,present ,11.63,132,
6/12/2019,3:40:12,949.306,309.295,4.17,-0.8,present ,11.64,132.6,
6/12/2019,3:50:13,949.305,309.277,4.17,-0.9,present ,11.6,132.6,
6/12/2019,4:00:13,949.302,309.169,4.17,-1.1,present ,11.6,132.6,
6/12/2019,4:10:13,949.303,309.178,4.17,-1.2,present ,11.63,132.3,
6/12/2019,4:20:13,949.301,309.121,4.17,-1.1,present ,11.6,132.6,
6/12/2019,4:30:13,949.303,309.199,4.17,-0.7,present ,11.6,132.6,
6/12/2019,4:40:13,949.304,309.212,4.17,-0.4,present ,11.63,132,
6/12/2019,4:50:13,949.304,309.221,4.17,-0.2,present ,11.6,132.3,
6/12/2019,5:00:13,949.304,309.238,4.17,-0.1,present ,11.6,132.6,
6/12/2019,5:10:13,949.303,309.181,4.17,-0.1,present ,11.6,132.89,
6/12/2019,5:20:13,949.301,309.101,4.17,-0.1,present ,11.6,132.89,
6/12/2019,5:30:13,949.301,309.121,4.17,0,present ,11.6,132.6,
6/12/2019,5:40:13,949.302,309.145,4.17,0,present ,11.6,132.3,
6/12/2019,5:50:13,949.189,304.707,4.17,0,present ,11.6,132.6,
6/12/2019,6:00:12,949.19,304.726,4.19,0,present ,11.6,132.6,
6/12/2019,6:10:13,949.189,304.701,4.17,0,present ,11.6,132.6,
6/12/2019,6:20:12,949.189,304.687,4.16,0,present ,11.61,133.2,
6/12/2019,6:30:13,949.161,303.605,4.17,0,present ,11.57,133.2,
6/12/2019,6:40:13,949.083,300.546,4.17,-0.3,present ,11.57,133.2,
6/12/2019,6:50:13,949.082,300.507,4.17,-0.6,present ,11.57,133.2,
6/12/2019,7:00:13,949.082,300.49,4.17,-1,present ,11.57,132.89,
6/12/2019,7:10:13,949.082,300.473,4.17,-1.3,present ,11.57,133.2,
6/12/2019,7:20:13,949.081,300.434,4.17,-1.5,present ,11.57,132.89,
6/12/2019,7:30:13,949.078,300.351,4.17,-1.9,present ,11.57,133.5,
6/12/2019,7:40:13,949.049,299.199,4.17,-2.3,present ,11.57,133.5,
6/12/2019,7:50:13,949.048,299.14,4.17,-2.5,present ,11.57,133.5,
6/12/2019,8:00:13,949.047,299.121,4.19,-3.4,not present ,0,0,
6/12/2019,8:10:13,949.053,299.335,4.18,-3.9,not present ,0,0,
6/12/2019,8:20:12,949.052,299.316,4.18,-4,not present ,0,0,
6/12/2019,8:30:12,949.05,299.218,4.18,-4.19,not present ,0,0,
6/12/2019,8:40:12,949.011,297.692,4.17,-4.19,not present ,0,0,
6/12/2019,8:50:13,949.01,297.664,4.17,-4.1,not present ,0,0,
6/12/2019,9:00:12,949.01,297.636,4.17,-4.1,not present ,0,0,
6/12/2019,9:10:13,949.01,297.651,4.17,-3.9,not present ,0,0,
6/12/2019,9:20:13,949.01,297.656,4.17,-3.6,not present ,0,0,
6/12/2019,9:30:13,949.011,297.708,4.16,-3,not present ,0,0,
6/12/2019,9:40:13,949.006,297.5,4.16,-3,not present ,0,0,
6/12/2019,9:50:13,949.006,297.488,4.16,-3.3,not present ,0,0,
6/12/2019,10:00:13,949.006,297.48,4.16,-3.1,not present ,0,0,
6/12/2019,10:10:13,949.007,297.519,4.15,-2.3,not present ,0,0,
6/12/2019,10:20:13,949.009,297.597,4.15,-1.7,not present ,0,0,
6/12/2019,10:30:13,949.005,297.46,4.15,-2.09,not present ,0,0,
6/12/2019,10:40:13,949.006,297.498,4.15,-2.5,not present ,0,0,
6/12/2019,10:50:13,949.005,297.444,4.15,-3,not present ,0,0,
6/12/2019,11:00:12,949.005,297.445,4.15,-2.7,not present ,0,0,
6/12/2019,11:10:13,949.006,297.5,4.14,-2.09,not present ,0,0,
6/12/2019,11:20:13,949.005,297.475,4.14,-1.6,not present ,0,0,
6/12/2019,11:30:12,949.005,297.446,4.14,-1.4,not present ,0,0,
6/12/2019,11:40:13,949.007,297.518,4.14,-1,not present ,0,0,
6/12/2019,11:50:12,948.936,294.74,4.13,-1.4,not present ,0,0,
6/12/2019,12:00:13,948.934,294.648,4.13,-1.7,not present ,0,0,
6/12/2019,12:10:13,948.934,294.654,4.13,-1.3,not present ,0,0,
6/12/2019,12:20:13,948.934,294.665,4.13,-1.1,not present ,0,0,
6/12/2019,12:30:13,948.934,294.648,4.13,-1.1,not present ,0,0,
6/12/2019,12:38:39,948.934,294.662,4.12,-1,not present ,0,0,
6/12/2019,12:40:12,948.934,294.662,4.12,-0.8,not present ,0,0,
6/12/2019,12:50:12,948.934,294.648,4.12,-0.6,not present ,0,0,
6/12/2019,13:00:13,948.934,294.667,4.12,-0.7,not present ,0,0,
6/12/2019,13:10:13,948.934,294.667,4.12,-0.4,not present ,0,0,
6/12/2019,13:20:13,948.934,294.67,4.12,-0.4,not present ,0,0,
6/12/2019,13:30:13,948.933,294.631,4.11,-0.6,not present ,0,0,
6/12/2019,13:40:13,948.934,294.648,4.11,-0.4,not present ,0,0,
6/12/2019,13:50:13,948.933,294.628,4.11,-0.2,not present ,0,0,
6/12/2019,14:00:13,948.933,294.609,4.11,-0.1,not present ,0,0,
6/12/2019,14:10:13,948.933,294.608,4.11,-0.2,not present ,0,0,
6/12/2019,14:20:13,948.933,294.609,4.11,-0.1,not present ,0,0,
6/12/2019,14:30:13,948.933,294.609,4.1,-0.1,not present ,0,0,
6/12/2019,14:40:13,948.933,294.609,4.1,0,not present ,0,0,
6/12/2019,14:50:12,948.933,294.609,4.1,0,not present ,0,0,
6/12/2019,15:00:13,948.933,294.609,4.1,0,not present ,0,0,
6/12/2019,15:10:12,948.933,294.628,4.1,0,not present ,0,0,
6/12/2019,15:20:13,948.933,294.631,4.09,0,not present ,0,0,
6/12/2019,15:30:12,948.934,294.648,4.09,0,not present ,0,0,
6/12/2019,15:40:12,948.933,294.641,4.09,0,not present ,0,0,
6/12/2019,15:50:13,948.933,294.628,4.09,0,not present ,0,0,
6/12/2019,16:00:13,948.931,294.527,4.09,0,not present ,0,0,
6/12/2019,16:10:13,948.931,294.531,4.09,-0.1,not present ,0,0,
6/12/2019,16:20:13,948.93,294.492,4.09,-0.5,not present ,0,0,
6/12/2019,16:30:13,948.929,294.458,4.09,-0.8,not present ,0,0,
6/12/2019,16:40:13,948.929,294.454,4.09,-0.7,not present ,0,0,
6/12/2019,16:50:13,948.929,294.454,4.09,-1.1,not present ,0,0,
6/12/2019,17:00:13,948.927,294.384,4.08,-1.3,not present ,0,0,
6/12/2019,17:10:13,948.924,294.257,4.08,-1.8,not present ,0,0,
6/12/2019,17:20:13,948.921,294.16,4.08,-2.5,not present ,0,0,
6/12/2019,17:30:13,948.918,294.023,4.08,-2.8,not present ,0,0,
6/12/2019,17:40:13,948.916,293.964,4.08,-3.2,not present ,0,0,
6/12/2019,17:50:12,948.915,293.925,4.07,-3,present ,11.92,91.2,
6/12/2019,18:00:12,948.914,293.886,4.1,-0.6,present ,11.85,91.5,
6/12/2019,18:10:13,948.913,293.847,4.11,0,present ,11.85,91.2,
6/12/2019,18:20:12,948.912,293.808,4.12,0,present ,11.81,91.8,
6/12/2019,18:30:13,948.911,293.75,4.13,0,present ,11.82,92.1,
6/12/2019,18:40:13,948.909,293.691,4.14,0,present ,11.82,92.1,
6/12/2019,18:50:13,948.908,293.63,4.15,-0.2,present ,11.82,92.1,
6/12/2019,19:00:13,948.906,293.58,4.17,0,present ,11.81,132.3,
6/12/2019,19:10:13,948.906,293.544,4.17,-0.8,present ,11.81,131.7,
6/12/2019,19:20:13,948.904,293.497,4.17,-1.7,present ,11.8,130.8,
6/12/2019,19:30:13,948.904,293.476,4.17,-2.6,present ,11.8,130.5,
6/12/2019,19:40:13,948.903,293.457,4.17,-3.5,present ,11.8,130.8,
6/12/2019,19:50:13,948.902,293.417,4.17,-4.1,present ,11.8,130.8,
6/12/2019,20:00:13,948.902,293.417,4.17,-4.4,present ,11.76,130.2,
6/12/2019,20:10:12,948.901,293.378,4.19,-4.69,present ,11.76,130.5,
6/12/2019,20:20:13,948.901,293.368,4.19,-4.9,present ,11.76,130.8,
6/12/2019,20:30:13,948.901,293.359,4.17,-5.4,present ,11.76,130.5,
6/12/2019,20:40:12,948.901,293.359,4.17,-5.5,present ,11.77,131.1,
6/12/2019,20:50:13,948.901,293.359,4.17,-5.7,present ,11.73,130.8,
6/12/2019,21:00:12,948.901,293.359,4.17,-5.8,present ,11.73,130.8,
6/12/2019,21:10:13,948.9,293.339,4.17,-6,present ,11.73,130.8,
6/12/2019,21:20:13,948.9,293.337,4.17,-6,present ,11.74,131.7,
6/12/2019,21:30:13,948.9,293.325,4.17,-6.2,present ,11.73,131.39,
